58
(1, 0, 898)
(2, 0, 948)
(3, 2, 1641)
(3, 1, 1632)
(3, 0, 1548)
(4, 2, 954)
(4, 3, 1081)
(5, 0, 471)
(6, 0, 1556)
(7, 5, 1036)
(7, 3, 899)
(7, 0, 440)
(8, 5, 1562)
(8, 3, 511)
(8, 6, 1610)
(8, 2, 1290)
(8, 7, 362)
(8, 0, 691)
(9, 3, 1501)
(9, 5, 414)
(9, 6, 401)
(9, 2, 1496)
(10, 5, 986)
(10, 6, 673)
(10, 4, 905)
(10, 1, 823)
(10, 3, 1269)
(10, 0, 1619)
(10, 9, 318)
(10, 7, 627)
(10, 2, 1411)
(11, 0, 457)
(11, 10, 1600)
(11, 5, 740)
(11, 2, 30)
(11, 8, 67)
(11, 3, 1634)
(11, 1, 623)
(11, 9, 348)
(11, 4, 1104)
(11, 7, 787)
(11, 6, 1473)
(12, 3, 1446)
(12, 4, 1033)
(12, 8, 297)
(12, 11, 1126)
(12, 1, 1063)
(13, 6, 790)
(14, 7, 928)
(14, 2, 296)
(14, 12, 437)
(14, 4, 357)
(15, 9, 901)
(15, 8, 911)
(15, 14, 1605)
(15, 10, 695)
(15, 4, 557)
(15, 6, 397)
(15, 2, 272)
(15, 5, 1677)
(15, 7, 1276)
(15, 13, 1162)
(15, 0, 818)
(15, 12, 1573)
(15, 3, 1007)
(15, 11, 277)
(15, 1, 639)
(16, 3, 1511)
(16, 8, 839)
(16, 6, 1492)
(16, 7, 118)
(16, 2, 660)
(16, 9, 1566)
(16, 5, 231)
(16, 12, 431)
(17, 10, 196)
(17, 5, 854)
(17, 7, 1060)
(17, 3, 1332)
(17, 4, 1466)
(17, 1, 803)
(17, 16, 148)
(17, 6, 569)
(17, 8, 771)
(17, 14, 1601)
(17, 2, 1203)
(17, 9, 912)
(17, 15, 1137)
(17, 13, 239)
(17, 12, 1360)
(17, 11, 1212)
(18, 4, 234)
(18, 10, 1660)
(18, 13, 211)
(18, 14, 285)
(18, 1, 311)
(18, 5, 1639)
(18, 12, 1440)
(18, 17, 1006)
(19, 13, 1626)
(19, 11, 995)
(19, 0, 342)
(19, 5, 982)
(19, 18, 1110)
(19, 9, 467)
(19, 2, 1425)
(19, 4, 1115)
(19, 8, 575)
(19, 15, 865)
(19, 12, 387)
(19, 14, 1220)
(19, 3, 166)
(20, 14, 1261)
(20, 8, 1364)
(20, 9, 1412)
(20, 16, 407)
(20, 2, 573)
(20, 4, 49)
(20, 17, 1102)
(20, 19, 1146)
(20, 6, 163)
(20, 11, 420)
(21, 8, 100)
(21, 10, 1037)
(21, 15, 961)
(21, 19, 571)
(21, 1, 40)
(22, 11, 402)
(22, 5, 1055)
(22, 9, 1233)
(22, 10, 1022)
(22, 3, 1092)
(22, 6, 798)
(22, 17, 1392)
(22, 2, 1035)
(22, 14, 325)
(23, 1, 361)
(23, 16, 736)
(23, 17, 591)
(23, 19, 1499)
(23, 15, 526)
(23, 14, 522)
(23, 12, 310)
(23, 3, 859)
(23, 6, 383)
(23, 9, 1486)
(23, 18, 1076)
(23, 5, 1363)
(24, 15, 816)
(24, 6, 409)
(24, 1, 1090)
