13
(1, 0, 32)
(2, 1, 29)
(2, 0, 23)
(3, 1, 45)
(4, 0, 47)
(4, 2, 21)
(4, 3, 57)
(5, 4, 73)
(5, 3, 8)
(5, 0, 60)
(5, 1, 30)
(5, 2, 40)
(6, 3, 81)
(6, 0, 22)
(6, 4, 72)
(6, 1, 68)
(6, 2, 82)
(7, 6, 55)
(7, 2, 54)
(7, 4, 36)
(7, 3, 33)
(7, 1, 56)
(8, 6, 42)
(8, 0, 16)
(8, 7, 79)
(8, 2, 38)
(8, 4, 50)
(8, 3, 48)
(8, 1, 7)
(8, 5, 17)
(9, 6, 18)
(9, 0, 13)
(9, 2, 53)
(9, 3, 43)
(9, 4, 67)
(9, 1, 52)
(9, 5, 6)
(10, 9, 19)
(10, 7, 24)
(10, 2, 71)
(10, 3, 46)
(10, 1, 31)
(10, 5, 11)
(10, 6, 35)
(10, 4, 63)
(10, 8, 26)
(11, 2, 49)
(11, 10, 80)
(11, 3, 25)
(11, 0, 5)
(11, 5, 70)
(11, 9, 77)
(11, 7, 27)
(11, 4, 37)
(12, 9, 65)
(12, 10, 64)
(12, 2, 9)
(12, 3, 14)
(12, 4, 74)
(12, 0, 51)
(12, 7, 62)
(12, 6, 78)
(12, 8, 34)
(12, 5, 75)
(12, 11, 20)
