76
(1, 0, 2655)
(2, 0, 1964)
(2, 1, 1655)
(3, 2, 1110)
(3, 1, 2872)
(4, 0, 2153)
(5, 3, 2669)
(5, 2, 2250)
(5, 4, 14)
(6, 3, 2654)
(6, 2, 1318)
(6, 5, 2084)
(7, 0, 849)
(8, 2, 794)
(8, 1, 1588)
(8, 7, 532)
(8, 6, 616)
(8, 4, 1549)
(8, 3, 1929)
(8, 0, 169)
(9, 6, 2422)
(9, 0, 1321)
(10, 4, 1243)
(10, 2, 58)
(10, 9, 2456)
(10, 0, 134)
(10, 7, 2251)
(10, 6, 2747)
(11, 1, 2249)
(11, 9, 1203)
(11, 3, 824)
(11, 10, 1484)
(11, 0, 2386)
(11, 6, 2334)
(11, 8, 214)
(11, 4, 747)
(12, 4, 1742)
(12, 5, 904)
(12, 0, 107)
(13, 12, 1133)
(13, 4, 958)
(13, 10, 2887)
(13, 7, 1173)
(14, 0, 2813)
(14, 7, 1651)
(14, 11, 1710)
(14, 8, 822)
(14, 6, 1262)
(14, 3, 832)
(14, 1, 2748)
(14, 12, 2836)
(14, 10, 1728)
(14, 2, 104)
(14, 5, 2882)
(14, 9, 2193)
(14, 4, 812)
(15, 2, 277)
(15, 11, 47)
(15, 12, 1402)
(16, 3, 284)
(16, 9, 31)
(16, 2, 1248)
(16, 4, 2257)
(16, 6, 674)
(17, 14, 352)
(17, 10, 2463)
(17, 1, 2510)
(17, 15, 2283)
(17, 0, 1936)
(17, 13, 302)
(17, 2, 1104)
(17, 9, 1561)
(17, 4, 296)
(17, 16, 1557)
(17, 6, 1998)
(17, 11, 529)
(17, 3, 980)
(17, 7, 1908)
(18, 8, 1197)
(18, 0, 2184)
(18, 13, 2092)
(18, 17, 2828)
(18, 15, 1996)
(18, 3, 1441)
(18, 7, 1227)
(18, 5, 166)
(18, 10, 430)
(18, 9, 443)
(18, 14, 2190)
(19, 18, 341)
(19, 1, 2528)
(19, 4, 887)
(19, 15, 1505)
(19, 2, 1598)
(19, 17, 753)
(19, 13, 833)
(19, 16, 1954)
(19, 5, 1704)
(19, 14, 1977)
(19, 7, 2749)
(19, 11, 1424)
(19, 10, 2673)
(19, 0, 1959)
(20, 9, 18)
(20, 2, 407)
(20, 3, 1066)
(20, 0, 2118)
(21, 18, 2281)
(21, 2, 964)
(21, 20, 2103)
(21, 10, 2842)
(21, 19, 2379)
(21, 11, 2477)
(21, 6, 1603)
(21, 8, 1870)
(21, 15, 1872)
(21, 3, 1257)
(21, 12, 2545)
(21, 0, 560)
(21, 1, 533)
(21, 14, 1009)
(21, 7, 1945)
(21, 4, 2479)
(21, 16, 1141)
(22, 7, 1469)
(22, 11, 2704)
(22, 10, 2516)
(22, 9, 2540)
(22, 14, 1118)
(22, 5, 1189)
(22, 21, 970)
(22, 1, 1176)
(22, 16, 1344)
(22, 4, 2340)
(22, 13, 339)
(22, 15, 103)
(22, 2, 2446)
(22, 8, 1880)
(22, 6, 441)
(22, 19, 2720)
(22, 17, 2357)
(22, 12, 1779)
(23, 2, 508)
(23, 4, 233)
(23, 3, 1587)
(23, 16, 1278)
(23, 6, 1453)
(23, 21, 345)
(23, 15, 1891)
(23, 14, 1333)
(23, 9, 987)
(23, 8, 1166)
(23, 19, 2512)
(23, 1, 1237)
(23, 12, 691)
(23, 17, 2406)
(23, 5, 999)
(23, 11, 106)
(23, 20, 1289)
(23, 7, 2238)
(23, 13, 1661)
(23, 10, 1660)
(23, 18, 1408)
(24, 14, 2613)
(24, 22, 1910)
(24, 19, 977)
(24, 5, 2491)
(24, 11, 1355)
(24, 12, 2306)
(24, 4, 1063)
(24, 13, 2814)
(24, 1, 1822)
(24, 7, 550)
(24, 6, 586)
(24, 21, 222)
(24, 3, 2668)
(24, 8, 1766)
(24, 17, 934)
(24, 16, 479)
(25, 15, 653)
(25, 20, 175)
(25, 11, 962)
(25, 2, 1245)
(25, 8, 160)
(25, 7, 1983)
(25, 16, 142)
(25, 12, 417)
(25, 23, 2735)
(25, 1, 1039)
(26, 5, 1383)
(26, 2, 264)
(26, 6, 1001)
(26, 0, 1697)
(26, 21, 2550)
(26, 7, 2642)
(26, 11, 293)
(26, 23, 2200)
(26, 10, 2137)
(26, 19, 2115)
(27, 9, 1718)
(27, 23, 37)
(27, 19, 413)
(27, 20, 874)
(28, 8, 2421)
(28, 10, 1976)
(28, 9, 2874)
(28, 7, 2717)
(28, 16, 2514)
(28, 13, 1199)
(28, 26, 1756)
(28, 5, 1579)
