29
(1, 0, 24)
(2, 0, 258)
(3, 1, 367)
(4, 1, 287)
(4, 2, 173)
(4, 3, 105)
(5, 2, 339)
(5, 1, 234)
(5, 4, 334)
(5, 3, 122)
(5, 0, 53)
(6, 3, 380)
(6, 1, 64)
(6, 0, 192)
(6, 2, 110)
(6, 4, 362)
(7, 3, 136)
(7, 2, 127)
(7, 1, 114)
(7, 0, 321)
(7, 5, 45)
(7, 4, 66)
(7, 6, 101)
(8, 2, 10)
(8, 4, 371)
(8, 1, 342)
(9, 5, 19)
(9, 6, 279)
(9, 2, 177)
(9, 4, 72)
(9, 1, 108)
(9, 3, 295)
(9, 8, 364)
(9, 0, 7)
(10, 1, 34)
(10, 4, 291)
(10, 6, 379)
(10, 8, 126)
(10, 3, 341)
(10, 0, 191)
(10, 5, 226)
(10, 7, 29)
(10, 9, 200)
(11, 5, 118)
(11, 8, 144)
(11, 1, 142)
(11, 6, 366)
(11, 2, 264)
(12, 4, 229)
(12, 0, 415)
(12, 5, 267)
(12, 3, 171)
(12, 1, 275)
(12, 6, 61)
(13, 2, 139)
(13, 1, 240)
(13, 6, 278)
(14, 1, 257)
(14, 11, 28)
(15, 14, 276)
(15, 13, 156)
(15, 6, 239)
(15, 7, 260)
(15, 0, 6)
(15, 10, 169)
(15, 12, 252)
(15, 5, 73)
(15, 9, 155)
(15, 2, 372)
(16, 6, 202)
(16, 13, 160)
(16, 12, 21)
(16, 3, 316)
(16, 5, 181)
(16, 0, 382)
(16, 1, 90)
(17, 13, 387)
(17, 16, 377)
(17, 4, 33)
(17, 1, 232)
(17, 5, 411)
(17, 15, 204)
(17, 9, 133)
(17, 3, 355)
(17, 6, 88)
(17, 10, 256)
(17, 12, 312)
(17, 0, 391)
(18, 11, 208)
(18, 0, 84)
(18, 6, 87)
(18, 1, 299)
(19, 2, 48)
(19, 6, 60)
(19, 16, 51)
(19, 11, 94)
(19, 18, 244)
(19, 15, 413)
(19, 10, 188)
(19, 9, 288)
(19, 14, 49)
(19, 13, 150)
(20, 6, 195)
(20, 2, 402)
(20, 14, 294)
(20, 13, 396)
(20, 5, 225)
(20, 1, 148)
(20, 15, 93)
(20, 17, 395)
(20, 12, 176)
(20, 3, 307)
(20, 18, 203)
(20, 4, 296)
(20, 9, 298)
(20, 8, 408)
(20, 0, 365)
(20, 7, 47)
(20, 10, 271)
(21, 16, 149)
(21, 2, 347)
(21, 3, 398)
(21, 11, 388)
(21, 1, 166)
(21, 5, 325)
(21, 12, 329)
(21, 10, 228)
(21, 6, 103)
(21, 15, 345)
(21, 14, 340)
(21, 19, 23)
(21, 0, 124)
(21, 8, 265)
(21, 20, 370)
(21, 9, 403)
(21, 13, 207)
(21, 4, 109)
(21, 18, 221)
(22, 4, 120)
(22, 10, 178)
(22, 5, 205)
(22, 21, 369)
(22, 8, 187)
(22, 16, 354)
(22, 20, 248)
(22, 12, 9)
(22, 0, 289)
(22, 19, 247)
(22, 9, 404)
(22, 1, 253)
(22, 15, 268)
(22, 17, 353)
(22, 6, 293)
(23, 15, 302)
(23, 1, 39)
(23, 2, 214)
(23, 8, 167)
(23, 5, 77)
(23, 22, 35)
(23, 11, 62)
(23, 7, 107)
(23, 21, 164)
(23, 20, 417)
(23, 18, 57)
(23, 19, 383)
(23, 0, 65)
(24, 12, 292)
(25, 10, 333)
(25, 12, 348)
(26, 7, 361)
(26, 22, 121)
(26, 13, 11)
(26, 17, 262)
(26, 25, 338)
(26, 8, 132)
(27, 9, 20)
(27, 19, 153)
(27, 1, 154)
(27, 18, 141)
(27, 14, 319)
(27, 11, 330)
(27, 26, 165)
(27, 7, 18)
(27, 13, 201)
(27, 3, 46)
(27, 8, 131)
(28, 23, 104)
(28, 6, 67)
(28, 24, 5)
(28, 1, 419)
(28, 16, 245)
(28, 5, 328)
(28, 18, 99)
(28, 4, 115)
(28, 19, 241)
(28, 8, 41)
(28, 17, 274)
(28, 11, 170)
