674
(1, 0, 108106)
(2, 1, 42034)
(2, 0, 60070)
(3, 0, 32551)
(4, 3, 148378)
(4, 0, 163955)
(4, 1, 93055)
(4, 2, 42572)
(5, 0, 168801)
(6, 2, 186106)
(6, 3, 182803)
(6, 0, 55231)
(6, 5, 32156)
(6, 1, 222860)
(6, 4, 65338)
(7, 0, 11628)
(7, 1, 119717)
(7, 5, 157304)
(7, 3, 16084)
(7, 2, 201715)
(7, 6, 118092)
(7, 4, 64423)
(8, 6, 116594)
(8, 1, 151901)
(8, 5, 124169)
(9, 4, 199152)
(9, 8, 138804)
(10, 6, 126054)
(10, 5, 75955)
(10, 0, 64608)
(10, 1, 51878)
(10, 9, 63765)
(10, 4, 201253)
(10, 8, 124912)
(11, 5, 113266)
(11, 10, 203414)
(11, 1, 35361)
(11, 9, 198416)
(11, 0, 213214)
(11, 8, 196761)
(12, 9, 70355)
(12, 7, 77215)
(12, 10, 102310)
(12, 0, 3296)
(13, 0, 56138)
(13, 4, 61059)
(13, 3, 60531)
(13, 12, 211195)
(13, 2, 207070)
(13, 9, 26628)
(13, 10, 145045)
(14, 0, 7241)
(14, 6, 20088)
(14, 7, 99012)
(14, 13, 199089)
(14, 3, 51236)
(14, 1, 148448)
(14, 4, 116337)
(14, 12, 65)
(14, 11, 209791)
(14, 10, 4976)
(14, 9, 43416)
(15, 11, 19202)
(15, 10, 168145)
(15, 2, 124304)
(15, 9, 58212)
(15, 13, 36258)
(15, 7, 3999)
(15, 8, 51942)
(15, 0, 193440)
(16, 4, 109060)
(16, 8, 101121)
(16, 7, 86149)
(17, 13, 151500)
(17, 3, 92306)
(17, 7, 52633)
(17, 1, 213039)
(17, 5, 47016)
(17, 6, 115014)
(17, 11, 193188)
(17, 16, 83641)
(17, 2, 65289)
(18, 2, 74790)
(18, 9, 197949)
(18, 14, 88056)
(18, 15, 109447)
(18, 10, 207709)
(18, 5, 59100)
(18, 13, 201013)
(18, 16, 67266)
(18, 17, 19890)
(18, 3, 47507)
(18, 6, 32426)
(18, 8, 171203)
(18, 4, 31237)
(18, 1, 175498)
(18, 11, 83765)
(19, 11, 132442)
(19, 16, 166736)
(19, 6, 6118)
(19, 4, 110963)
(20, 16, 22528)
(20, 10, 56665)
(20, 17, 15555)
(20, 15, 42715)
(20, 0, 185531)
(20, 11, 103015)
(20, 14, 149443)
(20, 6, 130667)
(20, 1, 182596)
