173
(1, 0, 14757)
(2, 1, 355)
(2, 0, 1104)
(3, 0, 7302)
(3, 2, 2051)
(4, 3, 13943)
(5, 1, 1376)
(5, 0, 8691)
(5, 2, 2607)
(5, 4, 6743)
(6, 3, 13130)
(7, 2, 6904)
(8, 2, 7686)
(8, 1, 3477)
(8, 5, 8461)
(8, 3, 5447)
(9, 6, 10812)
(9, 4, 5075)
(9, 0, 10414)
(9, 8, 8595)
(9, 5, 11253)
(10, 5, 1463)
(10, 4, 10842)
(10, 7, 5253)
(10, 2, 29)
(10, 0, 7373)
(10, 3, 11292)
(10, 8, 3022)
(10, 1, 4955)
(10, 9, 6257)
(10, 6, 4397)
(11, 8, 13486)
(12, 3, 11241)
(12, 5, 5674)
(12, 0, 13770)
(12, 7, 8452)
(12, 8, 9647)
(12, 1, 10465)
(12, 6, 3427)
(12, 4, 10237)
(12, 2, 4289)
(13, 0, 2349)
(13, 2, 13773)
(13, 3, 849)
(13, 11, 14636)
(13, 6, 13461)
(13, 10, 13047)
(14, 10, 1282)
(14, 0, 6932)
(14, 4, 13950)
(14, 2, 10908)
(14, 9, 4264)
(14, 3, 8166)
(14, 6, 4305)
(14, 11, 11882)
(14, 5, 10840)
(14, 13, 8866)
(15, 10, 13552)
(15, 2, 14158)
(16, 12, 12147)
(16, 10, 5829)
(16, 15, 10633)
(16, 1, 3182)
(16, 2, 1224)
(16, 11, 8954)
(16, 13, 5451)
(16, 0, 9661)
(16, 3, 14084)
(16, 6, 8189)
(16, 9, 9649)
(16, 8, 7682)
(16, 7, 3067)
(17, 4, 4174)
(17, 3, 2770)
(17, 13, 6179)
(18, 3, 12254)
(19, 11, 10884)
(19, 9, 10967)
(19, 2, 14354)
(19, 7, 5458)
(19, 0, 7815)
(19, 1, 421)
(19, 13, 1442)
(19, 6, 11942)
(19, 14, 4864)
(19, 8, 2944)
(19, 10, 5040)
(19, 12, 4084)
(19, 3, 14071)
(19, 18, 1229)
(19, 4, 10231)
(20, 3, 3530)
(20, 0, 1831)
(20, 8, 14924)
(20, 14, 11945)
(20, 6, 9814)
(20, 7, 12952)
(20, 10, 13111)
(20, 16, 8601)
(20, 13, 13804)
(20, 15, 6924)
(20, 17, 3389)
(20, 4, 2878)
(21, 4, 6564)
(21, 13, 9657)
(21, 11, 5624)
(21, 17, 11874)
(21, 15, 13833)
(21, 9, 12304)
(21, 20, 6868)
(22, 2, 1970)
(22, 8, 3565)
(22, 11, 1780)
(23, 9, 3648)
(23, 22, 11356)
(23, 21, 4048)
(23, 7, 349)
(23, 20, 1076)
(23, 11, 2551)
(24, 20, 10786)
(24, 17, 1806)
(24, 22, 14610)
(24, 9, 9314)
(24, 6, 12874)
(24, 0, 5284)
(24, 12, 3901)
(24, 5, 12400)
(24, 16, 9)
(24, 15, 14063)
(24, 19, 7226)
(24, 4, 11136)
(24, 8, 9001)
(24, 11, 11974)
(24, 7, 13898)
(24, 23, 8160)
(24, 18, 7027)
(24, 14, 9979)
(24, 13, 11240)
(24, 1, 11449)
(24, 10, 5748)
(24, 21, 4562)
(25, 23, 3837)
(25, 12, 5988)
(25, 9, 13182)
(25, 5, 11836)
(25, 8, 2175)
(25, 24, 13873)
(25, 22, 4451)
(25, 19, 6837)
(25, 18, 3460)
(25, 13, 4899)
(25, 3, 11089)
(26, 15, 3791)
(26, 1, 8728)
(26, 18, 12399)
(26, 16, 5066)
(26, 25, 12264)
(26, 17, 1397)
(26, 3, 187)
(26, 14, 435)
(26, 20, 14234)
(27, 18, 11560)
(27, 7, 1870)
(27, 15, 9987)
(27, 22, 573)
(27, 5, 862)
(27, 25, 6827)
(27, 24, 5865)
(27, 16, 6601)
(28, 27, 9059)
(28, 25, 9989)
(28, 5, 5855)
(28, 15, 13452)
(28, 23, 13970)
(28, 19, 11493)
(28, 3, 13430)
(28, 12, 2264)
(28, 4, 10894)
(28, 13, 98)
(28, 10, 11448)
(28, 18, 7394)
(28, 6, 12573)
(28, 2, 9691)
(28, 8, 9202)
(28, 0, 1320)
(28, 24, 3027)
(28, 17, 503)
(28, 20, 9454)
(28, 14, 4912)
(28, 22, 4265)
(28, 26, 9753)
(28, 1, 5575)
(28, 7, 4941)
(28, 16, 12646)
(28, 21, 6619)
(29, 18, 8037)
(29, 14, 3262)
(29, 11, 5607)
(29, 1, 6234)
(29, 0, 14582)
(29, 20, 2332)
(29, 3, 4082)
(29, 22, 13482)
(29, 21, 3384)
(29, 10, 7075)
(29, 23, 11675)
(29, 7, 988)
(29, 17, 11207)
(29, 27, 597)
(29, 6, 3972)
(29, 25, 13261)
(29, 16, 13518)
(29, 19, 4919)
(29, 24, 10616)
(30, 10, 5815)
(30, 6, 1383)
(30, 18, 10130)
(30, 25, 5715)
(30, 23, 4202)
(30, 0, 1607)
(30, 2, 1019)
(30, 28, 13097)
(30, 29, 13427)
(30, 22, 12846)
(30, 14, 52)
(30, 26, 9713)
(31, 1, 3855)
(31, 0, 5599)
(31, 7, 6458)
(31, 17, 9911)
(31, 24, 11075)
(31, 22, 3562)
(31, 19, 10892)
(31, 21, 6385)
(31, 14, 12191)
(31, 11, 7521)
(31, 27, 7825)
(31, 4, 5247)
(31, 15, 987)
(31, 5, 4753)
(31, 10, 2700)
(31, 2, 5606)
(31, 28, 5932)
(31, 18, 6431)
(31, 20, 754)
(31, 8, 9433)
(31, 26, 4854)
(31, 6, 6785)
(32, 26, 4971)
(32, 15, 9860)
(32, 14, 5754)
(32, 28, 3293)
(32, 5, 8035)
(32, 1, 4744)
(32, 29, 2186)
(32, 6, 13512)
(32, 17, 6003)
(32, 31, 8673)
(32, 30, 2537)
(32, 16, 4680)
(32, 7, 4204)
(32, 9, 5456)
(32, 24, 4079)
(32, 2, 5867)
(32, 25, 3401)
(32, 18, 3641)
(32, 23, 4966)
(32, 20, 462)
(32, 27, 8023)
(32, 19, 13689)
(32, 22, 10267)
(32, 8, 6983)
(33, 26, 8605)
(33, 22, 9419)
(33, 12, 6643)
(33, 2, 14806)
(33, 0, 13569)
(33, 5, 5971)
(33, 14, 8678)
(33, 8, 14445)
(33, 10, 10388)
(33, 6, 12189)
(33, 9, 5141)
(33, 16, 6088)
(33, 32, 4144)
(33, 21, 5649)
(33, 27, 4152)
(33, 17, 12585)
(33, 31, 13849)
(33, 4, 4007)
(33, 19, 4934)
(33, 25, 7578)
(33, 18, 9335)
(33, 23, 12237)
(34, 8, 8027)
(34, 27, 5682)
(34, 16, 11940)
(34, 2, 11411)
(34, 21, 332)
(34, 13, 4116)
(34, 24, 7761)
(34, 33, 14412)
(34, 5, 13850)
(34, 6, 2814)
(34, 11, 5817)
(34, 28, 12365)
(34, 10, 14392)
(34, 7, 9442)
(34, 25, 6241)
(34, 15, 5825)
(34, 22, 8091)
(34, 1, 1333)
(35, 17, 7638)
(35, 21, 3045)
(35, 5, 5678)
(35, 31, 2455)
(35, 18, 5394)
(35, 25, 13451)
(35, 24, 7129)
(35, 26, 1423)
(35, 0, 9675)
(35, 22, 1737)
(35, 32, 10009)
(35, 12, 3185)
(35, 28, 11924)
(35, 13, 6809)
(35, 30, 13878)
(35, 4, 6285)
(35, 33, 911)
(35, 10, 5025)
(35, 34, 10853)
(35, 9, 12427)
(36, 13, 6299)
(36, 1, 3793)
(36, 25, 14815)
(36, 15, 1390)
(36, 10, 4230)
(36, 24, 14121)
(36, 11, 13360)
(36, 18, 5547)
(36, 23, 1083)
(36, 0, 7062)
(36, 27, 4871)
(36, 34, 10200)
(36, 22, 13168)
(36, 9, 791)
(36, 19, 4175)
(36, 29, 14424)
(36, 35, 6651)
(36, 31, 447)
(36, 12, 3321)
(36, 33, 8439)
(36, 21, 657)
(36, 17, 12321)
(36, 8, 12107)
(36, 2, 7807)
(36, 16, 2145)
(36, 4, 10734)
(36, 30, 6774)
(36, 3, 9036)
(36, 5, 2566)
(36, 6, 4664)
(36, 7, 10448)
(36, 20, 2526)
(36, 26, 11520)
(36, 28, 2956)
(36, 14, 4530)
(37, 24, 11721)
(37, 17, 827)
(37, 19, 4358)
(37, 23, 6995)
(37, 7, 3943)
(37, 0, 1501)
(37, 25, 11746)
(37, 8, 13628)
(37, 12, 13260)
(37, 34, 3710)
(37, 2, 9594)
(37, 31, 8227)
(37, 16, 8974)
(37, 9, 6835)
(37, 18, 2778)
(37, 32, 4677)
(38, 19, 425)
(38, 11, 2274)
(38, 4, 13363)
(38, 13, 11588)
(38, 14, 215)
(38, 26, 13672)
(38, 2, 2805)
(38, 28, 4519)
(38, 23, 12287)
(38, 3, 12206)
(38, 24, 8098)
(38, 12, 6240)
(38, 9, 14355)
(39, 6, 13220)
(39, 24, 13052)
(39, 3, 7054)
(39, 17, 11699)
(39, 12, 2672)
(39, 32, 9332)
(39, 37, 5086)
(39, 16, 5140)
(39, 5, 7415)
(39, 20, 1903)
(39, 38, 62)
(39, 0, 4073)
(39, 10, 6317)
(39, 31, 2448)
(39, 13, 1185)
(39, 18, 2563)
(39, 28, 10447)
(39, 9, 1430)
(40, 3, 9700)
(40, 33, 8283)
(40, 27, 12520)
(40, 39, 14926)
(40, 28, 13419)
(40, 35, 438)
(40, 32, 1408)
(40, 30, 7201)
(40, 20, 6280)
(40, 21, 9207)
(40, 1, 9358)
(40, 38, 10681)
(40, 29, 13217)
(40, 19, 10906)
(40, 0, 12868)
(40, 8, 7740)
(40, 2, 11305)
(40, 36, 11188)
(40, 37, 2637)
(40, 24, 6990)
(41, 14, 14272)
(41, 38, 2749)
(41, 28, 9816)
(41, 29, 10435)
(41, 10, 2007)
(41, 3, 6202)
(41, 5, 5881)
(41, 18, 5665)
(41, 7, 703)
(41, 26, 9748)
(41, 35, 13602)
(41, 40, 5726)
(41, 31, 8421)
(41, 22, 161)
(41, 20, 2803)
(42, 5, 12682)
(42, 6, 7538)
(42, 27, 8755)
(42, 31, 13282)
(42, 16, 2908)
(42, 19, 8006)
(42, 40, 14079)
(42, 22, 6808)
(42, 1, 14956)
(42, 35, 5045)
(42, 15, 2604)
(43, 35, 1264)
(43, 24, 1915)
(43, 7, 4697)
(43, 37, 13434)
(43, 19, 3021)
(43, 16, 2532)
(43, 1, 6846)
(44, 36, 4281)
(44, 23, 1601)
(44, 8, 3548)
(44, 35, 4367)
(44, 34, 88)
(44, 11, 5330)
(44, 42, 8241)
(44, 5, 5581)
(44, 32, 2904)
(44, 13, 1709)
(44, 15, 14224)
(44, 37, 9495)
(44, 26, 8896)
(44, 16, 9689)
(44, 0, 10951)
(44, 6, 4149)
(44, 43, 354)
(44, 14, 12183)
(44, 30, 13068)
(44, 12, 13281)
(44, 33, 6030)
(44, 9, 460)
(44, 28, 4228)
(44, 39, 13361)
(44, 31, 12621)
(44, 3, 11008)
(44, 22, 2399)
(44, 20, 13597)
(44, 17, 4132)
(44, 24, 14254)
(44, 2, 10134)
(44, 1, 244)
(44, 38, 5273)
(44, 18, 6231)
(44, 7, 12464)
(44, 41, 5069)
(44, 40, 3518)
(45, 26, 3229)
(45, 42, 13853)
(45, 20, 5049)
(45, 27, 12434)
(45, 6, 6782)
(45, 34, 12095)
(45, 7, 8225)
(45, 15, 946)
(45, 32, 3231)
(45, 29, 5558)
(45, 30, 14455)
(45, 18, 3608)
(45, 22, 11422)
(45, 11, 5269)
(45, 24, 4475)
(45, 2, 7213)
(45, 43, 404)
(45, 1, 9564)
(45, 8, 956)
(45, 21, 6104)
(45, 0, 8044)
(45, 17, 7378)
(45, 12, 4618)
(45, 40, 9307)
(45, 41, 456)
(45, 23, 7757)
(45, 5, 1080)
(45, 10, 4771)
(45, 36, 10360)
(45, 19, 14573)
(45, 4, 1797)
(45, 37, 1171)
(45, 3, 1864)
