151
(1, 0, 4547)
(2, 1, 4109)
(2, 0, 11331)
(3, 1, 589)
(3, 0, 11229)
(3, 2, 8158)
(4, 3, 6493)
(4, 0, 560)
(4, 2, 7830)
(4, 1, 9684)
(5, 3, 48)
(5, 0, 396)
(6, 0, 9975)
(6, 1, 2725)
(6, 2, 7808)
(6, 3, 9052)
(6, 5, 5234)
(6, 4, 4692)
(7, 4, 8265)
(7, 1, 1026)
(7, 6, 4947)
(7, 2, 9143)
(7, 0, 8113)
(8, 2, 8819)
(8, 7, 10881)
(8, 1, 10232)
(8, 5, 8921)
(8, 0, 9251)
(9, 4, 5525)
(9, 8, 1262)
(9, 7, 1995)
(9, 2, 7757)
(9, 3, 3052)
(9, 0, 2673)
(9, 5, 8107)
(9, 6, 5616)
(10, 9, 3198)
(10, 2, 8427)
(10, 0, 8399)
(10, 5, 9349)
(10, 7, 9031)
(11, 1, 3223)
(11, 5, 10153)
(11, 8, 10229)
(11, 7, 3215)
(11, 9, 9695)
(11, 6, 3908)
(11, 3, 9002)
(11, 2, 7630)
(11, 10, 4720)
(11, 4, 4172)
(12, 10, 665)
(12, 11, 3222)
(12, 6, 834)
(12, 9, 4169)
(13, 1, 9598)
(13, 0, 4305)
(13, 5, 1632)
(13, 3, 2256)
(13, 9, 5430)
(13, 10, 4080)
(13, 6, 4908)
(13, 2, 5325)
(13, 7, 5253)
(14, 8, 5287)
(14, 10, 2985)
(14, 4, 3700)
(14, 7, 2163)
(14, 2, 4332)
(14, 5, 10932)
(14, 0, 6035)
(14, 12, 2747)
(14, 3, 4591)
(14, 9, 298)
(14, 13, 4667)
(14, 6, 2883)
(14, 1, 4211)
(14, 11, 1267)
(15, 14, 6545)
(15, 13, 9808)
(15, 6, 9287)
(16, 13, 4568)
(16, 14, 8118)
(16, 1, 8972)
(16, 3, 7855)
(17, 16, 10212)
(18, 2, 6309)
(18, 9, 5948)
(18, 13, 494)
(18, 14, 2978)
(18, 10, 2105)
(18, 11, 3664)
(18, 6, 9522)
(18, 16, 5952)
(18, 4, 4070)
(18, 15, 15)
(18, 8, 2323)
(18, 0, 4721)
(18, 1, 9737)
(19, 7, 9269)
(19, 16, 8223)
(19, 9, 1756)
(19, 2, 1362)
(19, 4, 1508)
(20, 4, 2446)
(20, 16, 9795)
(20, 5, 5105)
(20, 12, 5905)
(20, 3, 9061)
(20, 8, 11183)
(20, 19, 2600)
(20, 7, 585)
(20, 6, 5605)
(20, 2, 6752)
(20, 10, 5179)
(20, 14, 2564)
(21, 3, 9123)
(21, 10, 4587)
(21, 6, 1024)
(21, 16, 10336)
(21, 19, 5829)
(21, 1, 11)
(21, 0, 7358)
(21, 13, 10614)
(21, 12, 6271)
(21, 4, 1296)
(21, 15, 8453)
(21, 8, 7046)
(21, 14, 7122)
(21, 18, 9225)
(21, 17, 10534)
(21, 7, 7523)
(21, 2, 404)
(21, 5, 5038)
(21, 20, 6765)
(22, 12, 2992)
(22, 18, 6194)
(22, 2, 174)
(22, 7, 2187)
(22, 14, 6166)
(22, 10, 11273)
(23, 21, 5557)
(23, 7, 4701)
(23, 11, 2459)
(23, 14, 1319)
(23, 17, 7247)
(23, 19, 7039)
(23, 2, 10963)
(23, 0, 5143)
(23, 8, 9015)
(23, 5, 8029)
(23, 18, 5208)
(23, 4, 10100)
(23, 22, 7510)
(23, 15, 1182)
(23, 6, 8280)
(23, 13, 695)
(23, 16, 4106)
(23, 3, 11196)
(23, 9, 2194)
(23, 12, 4620)
(24, 17, 2874)
(24, 6, 7906)
(24, 7, 114)
(24, 23, 1732)
(24, 4, 1045)
(25, 21, 2659)
(25, 22, 7093)
(26, 4, 2949)
