298
(1, 0, 30624)
(2, 1, 4534)
(3, 1, 17986)
(3, 2, 34232)
(3, 0, 16253)
(4, 2, 10534)
(4, 0, 24174)
(4, 3, 29757)
(5, 2, 34934)
(6, 0, 9877)
(6, 4, 41118)
(6, 3, 14707)
(6, 2, 35825)
(7, 6, 39907)
(7, 3, 28008)
(8, 5, 21538)
(8, 1, 21378)
(9, 0, 38669)
(9, 7, 21320)
(9, 1, 27725)
(10, 0, 7998)
(10, 1, 2194)
(10, 6, 17638)
(10, 5, 362)
(10, 8, 9442)
(10, 2, 6893)
(10, 9, 19223)
(10, 3, 19764)
(10, 7, 37469)
(11, 5, 23685)
(11, 6, 18036)
(12, 3, 39065)
(12, 6, 14440)
(13, 0, 6933)
(14, 4, 8922)
(14, 1, 4760)
(15, 7, 40139)
(15, 5, 39271)
(15, 0, 28088)
(15, 6, 31753)
(15, 8, 4260)
(15, 10, 1670)
(15, 12, 5591)
(15, 1, 14420)
(15, 4, 30266)
(15, 9, 16411)
(15, 11, 29895)
(15, 3, 43200)
(16, 14, 28337)
(16, 8, 18141)
(16, 3, 12200)
(16, 12, 36963)
(16, 13, 13929)
(16, 5, 7930)
(17, 6, 20931)
(17, 12, 183)
(17, 0, 2632)
(17, 10, 16074)
(17, 5, 34998)
(17, 16, 23316)
(17, 8, 25604)
(17, 1, 4739)
(17, 13, 9006)
(17, 2, 31091)
(17, 7, 35259)
(17, 14, 10224)
(17, 3, 22479)
(18, 15, 20843)
(18, 14, 12253)
(18, 1, 9596)
(18, 17, 217)
(18, 0, 2818)
(18, 16, 24587)
(18, 5, 14656)
(18, 4, 27872)
(19, 0, 40026)
(19, 10, 7437)
(19, 16, 20264)
(19, 17, 39703)
(19, 8, 41682)
(19, 11, 2206)
(19, 14, 21957)
(19, 3, 22309)
(19, 12, 19461)
(19, 5, 13545)
(19, 6, 29843)
(19, 18, 6043)
(20, 5, 7684)
(20, 2, 9241)
(20, 19, 14074)
(20, 18, 21542)
(20, 12, 36973)
(20, 10, 26866)
(20, 8, 20945)
(20, 13, 20758)
(20, 6, 21813)
(20, 15, 12197)
(20, 0, 26651)
(21, 19, 23788)
(21, 5, 15824)
(21, 1, 5466)
(21, 2, 7693)
(21, 14, 9044)
(21, 16, 2455)
(21, 6, 6038)
(21, 13, 1504)
(21, 15, 23686)
(21, 7, 41804)
(21, 20, 26245)
(22, 20, 34095)
(22, 8, 18160)
(22, 0, 28316)
(22, 1, 14413)
(22, 5, 26252)
(22, 12, 32751)
(22, 4, 6691)
(22, 14, 2623)
(22, 2, 37280)
(22, 21, 29664)
(22, 3, 20556)
(22, 10, 43590)
(22, 11, 40193)
(22, 18, 23332)
(22, 17, 19501)
(22, 9, 22844)
(22, 15, 25628)
(22, 7, 27134)
(22, 13, 28056)
(23, 22, 23407)
(23, 20, 12240)
(23, 9, 38988)
(23, 15, 36573)
(23, 7, 3579)
(23, 0, 25278)
(23, 14, 42434)
(23, 5, 25844)
(23, 12, 42315)
(23, 6, 28834)
(23, 4, 3659)
(23, 16, 26065)
(23, 2, 38937)
(23, 13, 41985)
(23, 10, 40826)
(23, 11, 26686)
(23, 19, 12034)
(23, 18, 40616)
(23, 17, 7217)
(24, 5, 27119)
(24, 20, 37036)
(24, 6, 33532)
(24, 14, 3794)
(24, 8, 16266)
(24, 15, 8808)
(24, 9, 4401)
(24, 7, 7101)
(24, 0, 21471)
(24, 18, 6312)
(24, 11, 10151)
(24, 3, 26086)
(24, 4, 30483)
(24, 12, 16477)
(24, 13, 36639)
(24, 16, 11451)
(24, 17, 9522)
(25, 5, 35567)
(25, 24, 23889)
(25, 4, 27958)
(25, 1, 19)
(25, 0, 18778)
(25, 22, 43619)
(25, 8, 18716)
(25, 15, 29905)
(26, 24, 25262)
(26, 25, 19750)
(26, 4, 25834)
(26, 8, 11434)
(26, 15, 38320)
(27, 0, 42655)
(27, 18, 26226)
(27, 24, 11067)
(27, 10, 13766)
(27, 11, 17535)
(27, 2, 36262)
(27, 26, 37408)
(27, 12, 21929)
(27, 14, 43153)
(27, 21, 7074)
(27, 23, 17154)
(27, 5, 8783)
(27, 8, 11385)
(27, 22, 16781)
(27, 7, 14211)
(27, 6, 24515)
(27, 15, 20696)
(27, 9, 19777)
(27, 4, 34366)
(27, 3, 14058)
(27, 13, 19305)
(28, 10, 960)
(28, 22, 3888)
(28, 16, 4794)
(28, 15, 26625)
(28, 14, 28382)
(28, 25, 8168)
(28, 19, 33654)
(28, 13, 37140)
(28, 4, 28695)
(28, 12, 41129)
(28, 1, 10120)
(28, 5, 40457)
(28, 20, 43906)
(28, 17, 27874)
(28, 2, 12008)
(28, 9, 4582)
(28, 18, 1677)
(28, 23, 31398)
(28, 7, 40246)
(28, 0, 30999)
(29, 7, 21867)
(29, 20, 38040)
(29, 25, 42232)
(29, 23, 33855)
(29, 22, 42986)
(29, 9, 12675)
(29, 26, 30002)
(29, 14, 13595)
(29, 11, 14048)
(29, 16, 32172)
(30, 10, 39748)
(30, 0, 36134)
(30, 14, 5293)
(31, 4, 41494)
(31, 12, 39759)
(31, 3, 10943)
(31, 13, 17844)
(31, 27, 36516)
(31, 20, 23273)
(31, 28, 19700)
(31, 30, 30443)
(31, 29, 21841)
(31, 11, 43146)
(31, 5, 19301)
(31, 14, 2676)
(31, 15, 25930)
(31, 0, 36765)
(31, 7, 2125)
(31, 26, 18997)
(31, 21, 7014)
(31, 2, 21642)
(31, 6, 4480)
(31, 17, 34829)
(31, 9, 5215)
(31, 1, 13281)
(31, 23, 3328)
(31, 16, 28144)
(31, 18, 6132)
(32, 20, 9157)
(32, 7, 22413)
(32, 24, 3133)
(32, 19, 13308)
(32, 12, 37440)
