25
(1, 0, 55)
(2, 0, 293)
(2, 1, 140)
(3, 0, 37)
(3, 1, 99)
(3, 2, 187)
(4, 2, 295)
(4, 3, 192)
(4, 1, 66)
(5, 1, 150)
(5, 4, 286)
(5, 3, 96)
(5, 0, 68)
(5, 2, 209)
(6, 3, 84)
(6, 4, 86)
(6, 1, 92)
(7, 1, 244)
(7, 6, 246)
(7, 4, 142)
(8, 4, 302)
(8, 5, 5)
(9, 3, 241)
(9, 5, 36)
(9, 4, 234)
(9, 6, 280)
(9, 2, 129)
(9, 7, 13)
(10, 7, 224)
(10, 2, 103)
(11, 1, 173)
(11, 8, 207)
(11, 5, 183)
(11, 3, 179)
(11, 6, 267)
(11, 10, 31)
(12, 11, 17)
(13, 0, 304)
(13, 3, 233)
(14, 9, 139)
(15, 3, 221)
(15, 6, 194)
(15, 11, 112)
(15, 4, 297)
(15, 13, 287)
(15, 9, 80)
(15, 7, 29)
(15, 14, 211)
(15, 0, 291)
(15, 5, 290)
(15, 1, 115)
(15, 10, 276)
(15, 2, 45)
(16, 13, 113)
(16, 1, 218)
(17, 9, 180)
(17, 3, 306)
(18, 13, 119)
(18, 8, 78)
(18, 16, 252)
(18, 3, 43)
(19, 2, 135)
(19, 1, 288)
(19, 8, 75)
(19, 13, 256)
(19, 5, 101)
(19, 11, 88)
(19, 0, 144)
(19, 4, 63)
(19, 12, 154)
(20, 11, 19)
(20, 8, 153)
(20, 16, 219)
(20, 10, 189)
(20, 15, 94)
(20, 5, 307)
(20, 12, 232)
(20, 9, 254)
(20, 6, 266)
(20, 18, 225)
(20, 7, 156)
(20, 17, 300)
(20, 19, 64)
(20, 13, 87)
(20, 0, 253)
(20, 1, 132)
(20, 4, 157)
(20, 14, 190)
(21, 19, 22)
(21, 7, 196)
(21, 20, 98)
(21, 9, 163)
(21, 10, 170)
(21, 18, 90)
(21, 5, 230)
(21, 4, 255)
(22, 16, 247)
(22, 17, 44)
(22, 18, 93)
(22, 6, 147)
(22, 7, 169)
(22, 1, 118)
(22, 3, 7)
(22, 8, 285)
(22, 15, 149)
(22, 4, 89)
(22, 2, 83)
(22, 13, 69)
(22, 12, 216)
(22, 11, 172)
(22, 14, 228)
(22, 0, 202)
(22, 10, 248)
(22, 21, 273)
(22, 5, 185)
(22, 20, 238)
(22, 19, 181)
(22, 9, 109)
(23, 20, 58)
(23, 11, 114)
(23, 6, 199)
(23, 7, 275)
(23, 22, 226)
(23, 12, 299)
(23, 14, 126)
(23, 4, 125)
(23, 17, 48)
(23, 0, 14)
(24, 6, 123)
(24, 17, 62)
(24, 14, 220)
(24, 23, 175)
(24, 19, 81)
(24, 10, 188)
(24, 8, 210)
(24, 0, 12)
(24, 5, 141)
(24, 4, 104)
(24, 1, 303)
(24, 13, 8)
(24, 16, 243)
(24, 12, 205)
(24, 22, 23)
(24, 21, 231)
