227
(1, 0, 16921)
(2, 0, 17898)
(3, 1, 25247)
(4, 2, 7349)
(5, 3, 8351)
(6, 1, 22000)
(6, 2, 13168)
(6, 4, 14252)
(6, 5, 19488)
(7, 3, 8985)
(7, 0, 19945)
(7, 5, 4013)
(7, 4, 17154)
(8, 7, 12144)
(8, 4, 18140)
(8, 6, 15321)
(8, 1, 12259)
(8, 2, 9936)
(9, 7, 1321)
(9, 3, 24073)
(9, 8, 2003)
(10, 8, 12516)
(10, 1, 6032)
(10, 7, 17767)
(10, 3, 8974)
(10, 4, 12883)
(11, 0, 20928)
(11, 8, 11936)
(11, 3, 7308)
(11, 7, 15442)
(11, 1, 9199)
(11, 10, 565)
(11, 6, 8717)
(11, 9, 11040)
(11, 4, 3325)
(11, 2, 23390)
(11, 5, 5612)
(12, 4, 20229)
(13, 8, 7135)
(13, 2, 12013)
(13, 7, 3592)
(13, 3, 5358)
(13, 5, 20444)
(13, 12, 19683)
(13, 6, 7567)
(14, 4, 22648)
(14, 13, 21598)
(14, 10, 15456)
(14, 9, 16580)
(14, 0, 4868)
(14, 5, 6108)
(14, 7, 18222)
(14, 12, 12324)
(15, 0, 3438)
(15, 9, 2021)
(15, 13, 9942)
(15, 11, 4197)
(15, 14, 8601)
(15, 6, 13657)
(15, 8, 25245)
(15, 12, 14520)
(15, 5, 475)
(15, 4, 12119)
(15, 2, 1143)
(16, 3, 9346)
(16, 8, 4360)
(16, 11, 18134)
(16, 6, 10580)
(16, 13, 1163)
(16, 9, 6643)
(16, 10, 12778)
(16, 14, 12274)
(16, 12, 25566)
(16, 7, 2753)
(17, 5, 21306)
(17, 13, 16539)
(17, 0, 16815)
(17, 6, 4123)
(17, 14, 22950)
(17, 9, 19193)
(17, 1, 16980)
(17, 16, 6227)
(17, 10, 8393)
(17, 8, 7374)
(17, 15, 8484)
(17, 7, 13199)
(17, 12, 15942)
(17, 4, 7486)
(17, 11, 18466)
(17, 2, 16483)
(18, 15, 13936)
(18, 14, 7806)
(18, 8, 25294)
(18, 10, 22602)
(19, 13, 4097)
(19, 18, 11155)
(19, 12, 2789)
(19, 8, 7736)
(19, 16, 632)
(19, 3, 14185)
(20, 16, 9414)
(20, 0, 24439)
(20, 1, 17354)
(20, 2, 24180)
(20, 10, 7903)
(20, 17, 4983)
(20, 12, 12266)
(20, 19, 2233)
(20, 5, 19165)
(20, 11, 15887)
(20, 7, 19723)
(20, 4, 21978)
(20, 13, 2036)
(21, 8, 11002)
(21, 14, 25317)
(21, 7, 3941)
(21, 6, 3009)
(21, 13, 9169)
(21, 20, 24826)
(21, 1, 7604)
(21, 2, 2151)
(21, 12, 13064)
(21, 0, 18348)
(21, 18, 3126)
(21, 19, 7387)
(21, 3, 19458)
(21, 10, 18758)
(21, 5, 16360)
(21, 9, 14407)
(21, 15, 4002)
(21, 17, 6109)
(21, 16, 25015)
(21, 4, 12308)
(21, 11, 24382)
(22, 15, 21159)
(22, 0, 12847)
(22, 17, 20526)
(22, 16, 25431)
(22, 10, 2071)
(22, 13, 3083)
(23, 4, 11975)
(23, 1, 11869)
(23, 7, 10961)
(23, 5, 21019)
(23, 14, 24794)
(23, 8, 10192)
(23, 10, 8850)
(23, 6, 8518)
(23, 11, 19696)
(23, 19, 5563)
(23, 0, 12885)
(23, 20, 14618)
(23, 2, 14896)
(23, 18, 14203)
(23, 13, 1779)
(23, 12, 19653)
(23, 9, 17294)
(24, 2, 16601)
(24, 0, 21907)
(25, 2, 7241)
(25, 24, 24871)
(25, 17, 12793)
(25, 23, 9013)
(25, 19, 18480)
(25, 22, 11935)
(25, 6, 16629)
(25, 16, 13607)
(25, 9, 1203)
(25, 3, 17818)
(25, 0, 9383)
(25, 21, 25283)
(25, 5, 9713)
(25, 12, 8295)
(25, 13, 13661)
(25, 20, 17400)
(25, 18, 7944)
(26, 16, 20212)
(26, 18, 25591)
(26, 22, 9304)
(26, 23, 9709)
(26, 10, 23718)
(26, 2, 2483)
(26, 24, 21452)
(26, 19, 22369)
(26, 14, 6668)
(26, 25, 10279)
(26, 5, 13128)
(26, 6, 1934)
(27, 7, 22164)
(27, 26, 21731)
(27, 4, 14630)
(27, 8, 9087)
(27, 21, 17034)
(27, 24, 17046)
(27, 10, 16750)
(27, 20, 3481)
(27, 14, 23973)
(27, 22, 66)
(27, 9, 10496)
